,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2014-09-27,93.23460137336843,-6280.185604282767,3881.5111145416467,93.23460137336843,93.23460137336843,-1211.0204963180668,-1211.0204963180668,-1211.0204963180668,-12.555161555589997,-12.555161555589997,-12.555161555589997,-1198.4653347624767,-1198.4653347624767,-1198.4653347624767,0.0,0.0,0.0,-1117.7858949446984
11,2014-09-28,93.82162233233556,-6002.613014118262,3730.7997243921927,93.82162233233556,93.82162233233556,-1245.1088146741843,-1245.1088146741843,-1245.1088146741843,-37.780783190897196,-37.780783190897196,-37.780783190897196,-1207.3280314832868,-1207.3280314832868,-1207.3280314832868,0.0,0.0,0.0,-1151.2871923418486
12,2014-09-29,94.4086432913027,-5937.7901041589985,3750.871914345392,94.4086432913027,94.4086432913027,-1198.8705972553773,-1198.8705972553773,-1198.8705972553773,14.979410154074307,14.979410154074307,14.979410154074307,-1213.8500074094516,-1213.8500074094516,-1213.8500074094516,0.0,0.0,0.0,-1104.4619539640746
13,2014-09-30,94.99566425026981,-5901.78047439154,4201.704533353969,94.99566425026981,94.99566425026981,-1213.8565018521467,-1213.8565018521467,-1213.8565018521467,3.7892728951186156,3.7892728951186156,3.7892728951186156,-1217.6457747472655,-1217.6457747472655,-1217.6457747472655,0.0,0.0,0.0,-1118.860837601877
14,2014-10-01,95.58268520923696,-6376.651727804963,3585.866605444934,95.58268520923696,95.58268520923696,-1194.5205806635763,-1194.5205806635763,-1194.5205806635763,23.856484388998098,23.856484388998098,23.856484388998098,-1218.3770650525744,-1218.3770650525744,-1218.3770650525744,0.0,0.0,0.0,-1098.9378954543395
15,2014-10-02,96.16970616820407,-6137.407932466765,4249.592071969518,96.16970616820407,96.16970616820407,-1204.1723403793787,-1204.1723403793787,-1204.1723403793787,11.59173701391738,11.59173701391738,11.59173701391738,-1215.7640773932962,-1215.7640773932962,-1215.7640773932962,0.0,0.0,0.0,-1108.0026342111746
16,2014-10-03,96.7567271271712,-6347.748309336919,4149.350541463779,96.7567271271712,96.7567271271712,-1213.4760640653028,-1213.4760640653028,-1213.4760640653028,-3.880959705543483,-3.880959705543483,-3.880959705543483,-1209.5951043597593,-1209.5951043597593,-1209.5951043597593,0.0,0.0,0.0,-1116.7193369381316
17,2014-10-04,97.34374808613833,-5995.772001727684,3605.775076603455,97.34374808613833,97.34374808613833,-1212.2893986975691,-1212.2893986975691,-1212.2893986975691,-12.555161555585654,-12.555161555585654,-12.555161555585654,-1199.7342371419834,-1199.7342371419834,-1199.7342371419834,0.0,0.0,0.0,-1114.945650611431
18,2014-10-05,97.93076904510546,-6050.749730335805,3830.105739755488,97.93076904510546,97.93076904510546,-1223.907690595099,-1223.907690595099,-1223.907690595099,-37.78078319085672,-37.78078319085672,-37.78078319085672,-1186.1269074042423,-1186.1269074042423,-1186.1269074042423,0.0,0.0,0.0,-1125.9769215499934
19,2014-10-06,98.5177900040726,-6242.8320175184635,4088.0719961372456,98.5177900040726,98.5177900040726,-1153.8236773507833,-1153.8236773507833,-1153.8236773507833,14.979410154039009,14.979410154039009,14.979410154039009,-1168.803087504822,-1168.803087504822,-1168.803087504822,0.0,0.0,0.0,-1055.3058873467107
20,2014-10-07,99.10481096303972,-6572.70792883935,4303.927932894195,99.10481096303972,99.10481096303972,-1144.0887669419594,-1144.0887669419594,-1144.0887669419594,3.789272895069866,3.789272895069866,3.789272895069866,-1147.8780398370293,-1147.8780398370293,-1147.8780398370293,0.0,0.0,0.0,-1044.9839559789198
21,2014-10-08,99.69183192200684,-5850.813060454953,4259.646941895688,99.69183192200684,99.69183192200684,-1099.6940942831566,-1099.6940942831566,-1099.6940942831566,23.856484388976142,23.856484388976142,23.856484388976142,-1123.5505786721326,-1123.5505786721326,-1123.5505786721326,0.0,0.0,0.0,-1000.0022623611497
22,2014-10-09,100.27885288097399,-5839.539321025862,4274.0983244207355,100.27885288097399,100.27885288097399,-1084.5071447124835,-1084.5071447124835,-1084.5071447124835,11.591737013947297,11.591737013947297,11.591737013947297,-1096.0988817264308,-1096.0988817264308,-1096.0988817264308,0.0,0.0,0.0,-984.2282918315095
23,2014-10-10,100.8658738399411,-6159.444374818122,3940.408088804909,100.8658738399411,100.8658738399411,-1069.7549212649408,-1069.7549212649408,-1069.7549212649408,-3.8809597054814957,-3.8809597054814957,-3.8809597054814957,-1065.8739615594593,-1065.8739615594593,-1065.8739615594593,0.0,0.0,0.0,-968.8890474249997
24,2014-10-11,101.45289479890823,-6035.525706445258,3956.018045950093,101.45289479890823,101.45289479890823,-1045.8461382550163,-1045.8461382550163,-1045.8461382550163,-12.555161555581314,-12.555161555581314,-12.555161555581314,-1033.2909766994349,-1033.2909766994349,-1033.2909766994349,0.0,0.0,0.0,-944.393243456108
25,2014-10-12,102.03991575787536,-6487.585557677328,3906.709784225541,102.03991575787536,102.03991575787536,-1036.599410189582,-1036.599410189582,-1036.599410189582,-37.78078319084854,-37.78078319084854,-37.78078319084854,-998.8186269987333,-998.8186269987333,-998.8186269987333,0.0,0.0,0.0,-934.5594944317065
26,2014-10-13,102.6269367168425,-5868.371491110069,4528.136176928396,102.6269367168425,102.6269367168425,-947.9875250972785,-947.9875250972785,-947.9875250972785,14.979410154055682,14.979410154055682,14.979410154055682,-962.9669352513342,-962.9669352513342,-962.9669352513342,0.0,0.0,0.0,-845.3605883804361
27,2014-10-14,103.21395767580961,-5935.182536410808,4370.542766602074,103.21395767580961,103.21395767580961,-922.4844929167533,-922.4844929167533,-922.4844929167533,3.7892728950860346,3.7892728950860346,3.7892728950860346,-926.2737658118393,-926.2737658118393,-926.2737658118393,0.0,0.0,0.0,-819.2705352409437
28,2014-10-15,103.80097863477674,-5829.687411433392,4265.958276378862,103.80097863477674,103.80097863477674,-865.4339850408946,-865.4339850408946,-865.4339850408946,23.856484388954186,23.856484388954186,23.856484388954186,-889.2904694298488,-889.2904694298488,-889.2904694298488,0.0,0.0,0.0,-761.6330064061179
29,2014-10-16,104.38799959374387,-5589.195364750657,4351.854805532599,104.38799959374387,104.38799959374387,-840.9753335315451,-840.9753335315451,-840.9753335315451,11.591737013862522,11.591737013862522,11.591737013862522,-852.5670705454077,-852.5670705454077,-852.5670705454077,0.0,0.0,0.0,-736.5873339378012
30,2014-10-17,104.975020552711,-5415.859876643406,4201.094320696537,104.975020552711,104.975020552711,-820.5183878201365,-820.5183878201365,-820.5183878201365,-3.880959705577386,-3.880959705577386,-3.880959705577386,-816.637428114559,-816.637428114559,-816.637428114559,0.0,0.0,0.0,-715.5433672674254
31,2014-10-18,105.56204151167813,-5650.8362275794125,4232.601679479929,105.56204151167813,105.56204151167813,-794.559964689767,-794.559964689767,-794.559964689767,-12.555161555617563,-12.555161555617563,-12.555161555617563,-782.0048031341494,-782.0048031341494,-782.0048031341494,0.0,0.0,0.0,-688.9979231780889
32,2014-10-19,106.14906247064525,-5873.674302166024,4200.262232277304,106.14906247064525,106.14906247064525,-786.9090385508832,-786.9090385508832,-786.9090385508832,-37.780783190914825,-37.780783190914825,-37.780783190914825,-749.1282553599684,-749.1282553599684,-749.1282553599684,0.0,0.0,0.0,-680.759976080238
33,2014-10-20,106.73608342961239,-5669.225172379086,4604.338732612551,106.73608342961239,106.73608342961239,-703.4308583651072,-703.4308583651072,-703.4308583651072,14.979410154072347,14.979410154072347,14.979410154072347,-718.4102685191796,-718.4102685191796,-718.4102685191796,0.0,0.0,0.0,-596.6947749354947
34,2014-10-21,107.32310438857951,-5550.773346051434,4297.469643040824,107.32310438857951,107.32310438857951,-686.3966953888978,-686.3966953888978,-686.3966953888978,3.7892728951021963,3.7892728951021963,3.7892728951021963,-690.185968284,-690.185968284,-690.185968284,0.0,0.0,0.0,-579.0735910003183
35,2014-10-22,107.91012534754664,-6039.372403918178,4190.730283441561,107.91012534754664,107.91012534754664,-640.8577669848268,-640.8577669848268,-640.8577669848268,23.85648438893223,23.85648438893223,23.85648438893223,-664.714251373759,-664.714251373759,-664.714251373759,0.0,0.0,0.0,-532.9476416372801
36,2014-10-23,108.49714630651377,-5402.012604320315,4650.267964278751,108.49714630651377,108.49714630651377,-630.5793517255775,-630.5793517255775,-630.5793517255775,11.591737013997824,11.591737013997824,11.591737013997824,-642.1710887395752,-642.1710887395752,-642.1710887395752,0.0,0.0,0.0,-522.0822054190637
37,2014-10-24,109.0841672654809,-5409.106876190682,4704.3266030395125,109.0841672654809,109.0841672654809,-626.5261621427602,-626.5261621427602,-626.5261621427602,-3.880959705515396,-3.880959705515396,-3.880959705515396,-622.6452024372447,-622.6452024372447,-622.6452024372447,0.0,0.0,0.0,-517.4419948772793
38,2014-10-25,109.67118822444802,-5534.091793637783,4720.599948143731,109.67118822444802,109.67118822444802,-618.6914079377107,-618.6914079377107,-618.6914079377107,-12.555161555613223,-12.555161555613223,-12.555161555613223,-606.1362463820973,-606.1362463820973,-606.1362463820973,0.0,0.0,0.0,-509.02021971326263
39,2014-10-26,110.25820918341516,-5466.22451262318,4174.065776719796,110.25820918341516,110.25820918341516,-630.336330888904,-630.336330888904,-630.336330888904,-37.78078319087434,-37.78078319087434,-37.78078319087434,-592.5555476980295,-592.5555476980295,-592.5555476980295,0.0,0.0,0.0,-520.0781217054888
40,2014-10-27,110.84523014238228,-5558.89447563487,4714.653590220396,110.84523014238228,110.84523014238228,-566.749979840968,-566.749979840968,-566.749979840968,14.979410154098685,14.979410154098685,14.979410154098685,-581.7293899950666,-581.7293899950666,-581.7293899950666,0.0,0.0,0.0,-455.9047496985857
41,2014-10-28,111.43225110134941,-5652.613104470268,4504.929075132608,111.43225110134941,111.43225110134941,-569.6154719459058,-569.6154719459058,-569.6154719459058,3.7892728951081125,3.7892728951081125,3.7892728951081125,-573.404744841014,-573.404744841014,-573.404744841014,0.0,0.0,0.0,-458.18322084455644
42,2014-10-29,112.01927206031654,-5225.810891792504,4981.458444482275,112.01927206031654,112.01927206031654,-543.4008007353835,-543.4008007353835,-543.4008007353835,23.856484389003874,23.856484389003874,23.856484389003874,-567.2572851243874,-567.2572851243874,-567.2572851243874,0.0,0.0,0.0,-431.381528675067
43,2014-10-30,112.60629301928367,-5491.896527345504,4933.11898689435,112.60629301928367,112.60629301928367,-551.3097090915628,-551.3097090915628,-551.3097090915628,11.59173701391305,11.59173701391305,11.59173701391305,-562.9014461054758,-562.9014461054758,-562.9014461054758,0.0,0.0,0.0,-438.70341607227914
44,2014-10-31,113.1933139782508,-5488.9742522196675,4561.16818313196,113.1933139782508,113.1933139782508,-563.7831984097973,-563.7831984097973,-563.7831984097973,-3.8809597055544875,-3.8809597055544875,-3.8809597055544875,-559.9022387042429,-559.9022387042429,-559.9022387042429,0.0,0.0,0.0,-450.58988443154647
45,2014-11-01,113.78033493721793,-5957.152244936454,4534.259157959315,113.78033493721793,113.78033493721793,-570.3436283723067,-570.3436283723067,-570.3436283723067,-12.555161555608885,-12.555161555608885,-12.555161555608885,-557.7884668166979,-557.7884668166979,-557.7884668166979,0.0,0.0,0.0,-456.5632934350888
46,2014-11-02,114.36735589618505,-5441.150101150687,4680.673461385424,114.36735589618505,114.36735589618505,-593.847740945232,-593.847740945232,-593.847740945232,-37.78078319090339,-37.78078319090339,-37.78078319090339,-556.0669577543287,-556.0669577543287,-556.0669577543287,0.0,0.0,0.0,-479.48038504904696
47,2014-11-03,114.95437685515219,-5619.042654893119,4592.804120321243,114.95437685515219,114.95437685515219,-539.2579733967946,-539.2579733967946,-539.2579733967946,14.979410154053715,14.979410154053715,14.979410154053715,-554.2373835508483,-554.2373835508483,-554.2373835508483,0.0,0.0,0.0,-424.3035965416424
48,2014-11-04,115.5413978141193,-5663.015673250092,4755.696412500515,115.5413978141193,115.5413978141193,-548.0179589685214,-548.0179589685214,-548.0179589685214,3.7892728950696206,3.7892728950696206,3.7892728950696206,-551.8072318635909,-551.8072318635909,-551.8072318635909,0.0,0.0,0.0,-432.4765611544021
49,2014-11-05,116.12841877308644,-5371.546764119167,4927.533884677426,116.12841877308644,116.12841877308644,-524.4499946801874,-524.4499946801874,-524.4499946801874,23.856484388897886,23.856484388897886,23.856484388897886,-548.3064790690853,-548.3064790690853,-548.3064790690853,0.0,0.0,0.0,-408.32157590710096
50,2014-11-06,116.71543973205357,-5241.6384643597385,4907.651178859623,116.71543973205357,116.71543973205357,-531.709788196959,-531.709788196959,-531.709788196959,11.591737013828274,11.591737013828274,11.591737013828274,-543.3015252107873,-543.3015252107873,-543.3015252107873,0.0,0.0,0.0,-414.99434846490544
51,2014-11-07,117.30246069102068,-5877.916792221169,4759.2558835163,117.30246069102068,117.30246069102068,-540.288930194304,-540.288930194304,-540.288930194304,-3.8809597055935785,-3.8809597055935785,-3.8809597055935785,-536.4079704887104,-536.4079704887104,-536.4079704887104,0.0,0.0,0.0,-422.9864695032834
52,2014-11-08,117.88948164998783,-5170.361905556541,4335.478236148601,117.88948164998783,117.88948164998783,-539.8570070553942,-539.8570070553942,-539.8570070553942,-12.555161555568382,-12.555161555568382,-12.555161555568382,-527.3018454998257,-527.3018454998257,-527.3018454998257,0.0,0.0,0.0,-421.9675254054064
53,2014-11-09,118.47650260895496,-5262.996390671415,4914.862894839709,118.47650260895496,118.47650260895496,-553.5097347207217,-553.5097347207217,-553.5097347207217,-37.780783190900124,-37.780783190900124,-37.780783190900124,-515.7289515298215,-515.7289515298215,-515.7289515298215,0.0,0.0,0.0,-435.0332321117667
54,2014-11-10,119.06352356792208,-5301.6972074488785,4745.481389862421,119.06352356792208,119.06352356792208,-486.53261146903105,-486.53261146903105,-486.53261146903105,14.979410154080057,14.979410154080057,14.979410154080057,-501.51202162311114,-501.51202162311114,-501.51202162311114,0.0,0.0,0.0,-367.469087901109
55,2014-11-11,119.6505445268892,-5667.850407298875,4824.5641091778325,119.6505445268892,119.6505445268892,-480.76620351603503,-480.76620351603503,-480.76620351603503,3.789272895085786,3.789272895085786,3.789272895085786,-484.5554764111209,-484.5554764111209,-484.5554764111209,0.0,0.0,0.0,-361.1156589891458
56,2014-11-12,120.23756548585634,-5356.160047501473,4929.2159219178075,120.23756548585634,120.23756548585634,-440.99113451262906,-440.99113451262906,-440.99113451262906,23.85648438896475,23.85648438896475,23.85648438896475,-464.84761890159376,-464.84761890159376,-464.84761890159376,0.0,0.0,0.0,-320.7535690267727
57,2014-11-13,120.82458644482347,-5507.51896151841,4945.08029264185,120.82458644482347,120.82458644482347,-430.86845067268086,-430.86845067268086,-430.86845067268086,11.591737013858191,11.591737013858191,11.591737013858191,-442.4601876865391,-442.4601876865391,-442.4601876865391,0.0,0.0,0.0,-310.0438642278574
58,2014-11-14,121.41160740379061,-5420.64822569433,4776.965033906267,121.41160740379061,121.41160740379061,-421.42622578935027,-421.42622578935027,-421.42622578935027,-3.880959705588386,-3.880959705588386,-3.880959705588386,-417.5452660837619,-417.5452660837619,-417.5452660837619,0.0,0.0,0.0,-300.01461838555963
59,2014-11-15,121.99862836275771,-5382.700333679598,5052.48907261853,121.99862836275771,121.99862836275771,-402.8847849383189,-402.8847849383189,-402.8847849383189,-12.555161555640794,-12.555161555640794,-12.555161555640794,-390.3296233826781,-390.3296233826781,-390.3296233826781,0.0,0.0,0.0,-280.8861565755612
60,2014-11-16,122.58564932172484,-5548.43488123044,4886.864811920423,122.58564932172484,122.58564932172484,-398.88742450043156,-398.88742450043156,-398.88742450043156,-37.78078319089688,-37.78078319089688,-37.78078319089688,-361.10664130953467,-361.10664130953467,-361.10664130953467,0.0,0.0,0.0,-276.30177517870675
61,2014-11-17,123.17267028069199,-5356.177935945749,4883.347003791992,123.17267028069199,123.17267028069199,-315.2466416975876,-315.2466416975876,-315.2466416975876,14.979410154106397,14.979410154106397,14.979410154106397,-330.22605185169397,-330.22605185169397,-330.22605185169397,0.0,0.0,0.0,-192.07397141689563
62,2014-11-18,123.75969123965909,-5256.009815420141,4606.450697119112,123.75969123965908,123.75969123965908,-294.2925066153459,-294.2925066153459,-294.2925066153459,3.7892728951019543,3.7892728951019543,3.7892728951019543,-298.0817795104479,-298.0817795104479,-298.0817795104479,0.0,0.0,0.0,-170.53281537568682
63,2014-11-19,124.34671219862624,-5256.109817700932,5008.22873787068,124.34671219862624,124.34671219862624,-241.2417555747246,-241.2417555747246,-241.2417555747246,23.856484388947578,23.856484388947578,23.856484388947578,-265.09823996367214,-265.09823996367214,-265.09823996367214,0.0,0.0,0.0,-116.89504337609837
64,2014-11-20,124.93373315759337,-5358.973400606312,5064.149705807451,124.93373315759337,124.93373315759337,-220.12375921251385,-220.12375921251385,-220.12375921251385,11.5917370138788,11.5917370138788,11.5917370138788,-231.71549622639267,-231.71549622639267,-231.71549622639267,0.0,0.0,0.0,-95.19002605492048
65,2014-11-21,125.52075411656047,-5250.736344587682,4659.9225843828035,125.52075411656047,125.52075411656047,-202.25467097639813,-202.25467097639813,-202.25467097639813,-3.8809597055264002,-3.8809597055264002,-3.8809597055264002,-198.37371127087172,-198.37371127087172,-198.37371127087172,0.0,0.0,0.0,-76.73391685983766
66,2014-11-22,126.10777507552761,-5114.568099782845,4511.794051598159,126.10777507552761,126.10777507552761,-178.05252304295755,-178.05252304295755,-178.05252304295755,-12.55516155552354,-12.55516155552354,-12.55516155552354,-165.497361487434,-165.497361487434,-165.497361487434,0.0,0.0,0.0,-51.94474796742993
67,2014-11-23,126.69479603449474,-4704.938525633474,5045.196496404994,126.69479603449474,126.69479603449474,-171.26047079887582,-171.26047079887582,-171.26047079887582,-37.780783190856376,-37.780783190856376,-37.780783190856376,-133.47968760801945,-133.47968760801945,-133.47968760801945,0.0,0.0,0.0,-44.56567476438107
68,2014-11-24,127.28181699346187,-4855.918944548392,5338.44576255908,127.28181699346187,127.28181699346187,-87.6884481193888,-87.6884481193888,-87.6884481193888,14.979410154061432,14.979410154061432,14.979410154061432,-102.66785827345022,-102.66785827345022,-102.66785827345022,0.0,0.0,0.0,39.59336887407308
69,2014-11-25,127.86883795242902,-5112.255094551403,5238.155974686405,127.86883795242902,127.86883795242902,-69.5600333994815,-69.5600333994815,-69.5600333994815,3.789272895107865,3.789272895107865,3.789272895107865,-73.34930629458937,-73.34930629458937,-73.34930629458937,0.0,0.0,0.0,58.30880455294752
70,2014-11-26,128.45585891139612,-5437.139258337968,5064.036860623272,128.45585891139612,128.45585891139612,-21.883184784203024,-21.883184784203024,-21.883184784203024,23.85648438892562,23.85648438892562,23.85648438892562,-45.73966917312865,-45.73966917312865,-45.73966917312865,0.0,0.0,0.0,106.5726741271931
71,2014-11-27,129.04287987036327,-4928.4930553412205,5186.441742101261,129.04287987036327,129.04287987036327,-8.380987320746721,-8.380987320746721,-8.380987320746721,11.59173701389941,11.59173701389941,11.59173701389941,-19.97272433464613,-19.97272433464613,-19.97272433464613,0.0,0.0,0.0,120.66189254961654
72,2014-11-28,129.62990082933038,-4959.461550544838,4981.114058087106,129.62990082933038,129.62990082933038,0.026383418876987523,0.026383418876987523,0.026383418876987523,-3.8809597054644107,-3.8809597054644107,-3.8809597054644107,3.9073431243413985,3.9073431243413985,3.9073431243413985,0.0,0.0,0.0,129.65628424820736
73,2014-11-29,130.2169217882975,-5025.679607410307,5112.620416293701,130.2169217882975,130.2169217882975,13.395903609432024,13.395903609432024,13.395903609432024,-12.555161555559799,-12.555161555559799,-12.555161555559799,25.95106516499182,25.95106516499182,25.95106516499182,0.0,0.0,0.0,143.61282539772952
74,2014-11-30,130.80394274726464,-5014.249683758806,4677.326184406264,130.80394274726464,130.80394274726464,8.525220990874955,8.525220990874955,8.525220990874955,-37.78078319088544,-37.78078319088544,-37.78078319088544,46.30600418176039,46.30600418176039,46.30600418176039,0.0,0.0,0.0,139.32916373813958
75,2014-12-01,131.39096370623176,-4476.487145793435,5140.2462825373495,131.39096370623176,131.39096370623176,80.19553901873886,80.19553901873886,80.19553901873886,14.979410154087772,14.979410154087772,14.979410154087772,65.21612886465108,65.21612886465108,65.21612886465108,0.0,0.0,0.0,211.58650272497061
76,2014-12-02,131.97798466519887,-4804.6528985847235,5141.598466563868,131.97798466519887,131.97798466519887,86.80748126083937,86.80748126083937,86.80748126083937,3.789272895069375,3.789272895069375,3.789272895069375,83.01820836576998,83.01820836576998,83.01820836576998,0.0,0.0,0.0,218.78546592603823
77,2014-12-03,132.56528462671366,-4922.680671513333,5402.890311851349,132.56528462671366,132.56528462671366,123.99174900093139,123.99174900093139,123.99174900093139,23.856484388903667,23.856484388903667,23.856484388903667,100.13526461202773,100.13526461202773,100.13526461202773,0.0,0.0,0.0,256.55703362764507
78,2014-12-04,133.15258458822845,-4887.868783325765,5508.553416774856,133.15258458822845,133.15258458822845,128.6589433653399,128.6589433653399,128.6589433653399,11.591737013814635,11.591737013814635,11.591737013814635,117.06720635152527,117.06720635152527,117.06720635152527,0.0,0.0,0.0,261.8115279535683
79,2014-12-05,133.7398845497432,-4878.489841024585,5476.696653731847,133.7398845497432,133.7398845497432,130.49788993149897,130.49788993149897,130.49788993149897,-3.880959705560296,-3.880959705560296,-3.880959705560296,134.37884963705926,134.37884963705926,134.37884963705926,0.0,0.0,0.0,264.2377744812422
80,2014-12-06,134.327184511258,-5153.458645365097,5443.596428853499,134.327184511258,134.327184511258,140.13044411648673,140.13044411648673,140.13044411648673,-12.555161555555456,-12.555161555555456,-12.555161555555456,152.6856056720422,152.6856056720422,152.6856056720422,0.0,0.0,0.0,274.4576286277447
81,2014-12-07,134.91448447277276,-4969.777005192934,5329.362098746332,134.91448447277276,134.91448447277276,134.85640293782,134.85640293782,134.85640293782,-37.780783190882175,-37.780783190882175,-37.780783190882175,172.6371861287022,172.6371861287022,172.6371861287022,0.0,0.0,0.0,269.77088741059276
82,2014-12-08,135.50178443428752,-4638.313835334768,5714.707713280698,135.50178443428752,135.50178443428752,209.87914639767757,209.87914639767757,209.87914639767757,14.979410154104439,14.979410154104439,14.979410154104439,194.89973624357313,194.89973624357313,194.89973624357313,0.0,0.0,0.0,345.3809308319651
83,2014-12-09,136.0890843958023,-4711.63228950273,5566.584679565124,136.0890843958023,136.0890843958023,223.92612838722337,223.92612838722337,223.92612838722337,3.78927289512994,3.78927289512994,3.78927289512994,220.13685549209345,220.13685549209345,220.13685549209345,0.0,0.0,0.0,360.0152127830257
84,2014-12-10,136.6763843573171,-4704.288534428181,5278.03629502193,136.6763843573171,136.6763843573171,272.84648741759725,272.84648741759725,272.84648741759725,23.85648438897531,23.85648438897531,23.85648438897531,248.99000302862194,248.99000302862194,248.99000302862194,0.0,0.0,0.0,409.52287177491434
85,2014-12-11,137.26368431883185,-4493.435955630824,5419.60498189277,137.26368431883185,137.26368431883185,293.65054626734985,293.65054626734985,293.65054626734985,11.591737013949936,11.591737013949936,11.591737013949936,282.05880925339994,282.05880925339994,282.05880925339994,0.0,0.0,0.0,430.9142305861817
86,2014-12-12,137.85098428034664,-4553.064362749787,5612.857981450425,137.85098428034664,137.85098428034664,316.00086542605953,316.00086542605953,316.00086542605953,-3.88095970549831,-3.88095970549831,-3.88095970549831,319.8818251315578,319.8818251315578,319.8818251315578,0.0,0.0,0.0,453.85184970640614
87,2014-12-13,138.4382842418614,-4652.554086028872,5671.378125954426,138.4382842418614,138.4382842418614,350.3630753154933,350.3630753154933,350.3630753154933,-12.555161555551114,-12.555161555551114,-12.555161555551114,362.91823687104437,362.91823687104437,362.91823687104437,0.0,0.0,0.0,488.80135955735466
88,2014-12-14,139.02558420337616,-4994.735217585498,5674.939102286662,139.02558420337616,139.02558420337616,373.75027214977644,373.75027214977644,373.75027214977644,-37.780783190878914,-37.780783190878914,-37.780783190878914,411.5310553406553,411.5310553406553,411.5310553406553,0.0,0.0,0.0,512.7758563531526
89,2014-12-15,139.61288416489094,-4600.200729533311,5764.090013974411,139.61288416489094,139.61288416489094,480.9516677438757,480.9516677438757,480.9516677438757,14.979410154121105,14.979410154121105,14.979410154121105,465.9722575897546,465.9722575897546,465.9722575897546,0.0,0.0,0.0,620.5645519087666
90,2014-12-16,140.2001841264057,-4008.517147104576,5708.452409433045,140.2001841264057,140.2001841264057,530.1595857465364,530.1595857465364,530.1595857465364,3.7892728950811927,3.7892728950811927,3.7892728950811927,526.3703128514553,526.3703128514553,526.3703128514553,0.0,0.0,0.0,670.3597698729421
91,2014-12-17,140.78748408792046,-4395.178984104935,5333.120621065851,140.78748408792046,140.78748408792046,616.576953008994,616.576953008994,616.576953008994,23.856484388953355,23.856484388953355,23.856484388953355,592.7204686200407,592.7204686200407,592.7204686200407,0.0,0.0,0.0,757.3644370969145
92,2014-12-18,141.37478404943525,-4575.998231102607,5727.062785762016,141.37478404943525,141.37478404943525,676.4698423108159,676.4698423108159,676.4698423108159,11.591737013865162,11.591737013865162,11.591737013865162,664.8781052969507,664.8781052969507,664.8781052969507,0.0,0.0,0.0,817.8446263602511
93,2014-12-19,141.96208401095,-4302.360367327385,6285.6378716493755,141.96208401095,141.96208401095,738.6744325399657,738.6744325399657,738.6744325399657,-3.880959705493118,-3.880959705493118,-3.880959705493118,742.5553922454588,742.5553922454588,742.5553922454588,0.0,0.0,0.0,880.6365165509156
94,2014-12-20,142.54938397246477,-4553.0381112656,6129.982245202231,142.54938397246477,142.54938397246477,812.7662343388977,812.7662343388977,812.7662343388977,-12.555161555546775,-12.555161555546775,-12.555161555546775,825.3213958944444,825.3213958944444,825.3213958944444,0.0,0.0,0.0,955.3156183113624
95,2014-12-21,143.13668393397955,-4057.0907086563916,6083.27120721715,143.13668393397955,143.13668393397955,874.8249207652228,874.8249207652228,874.8249207652228,-37.780783190870736,-37.780783190870736,-37.780783190870736,912.6057039560935,912.6057039560935,912.6057039560935,0.0,0.0,0.0,1017.9616046992023
96,2014-12-22,143.7239838954943,-4137.7526965167535,6393.821230024835,143.7239838954943,143.7239838954943,1018.6849512957763,1018.6849512957763,1018.6849512957763,14.979410154085814,14.979410154085814,14.979410154085814,1003.7055411416904,1003.7055411416904,1003.7055411416904,0.0,0.0,0.0,1162.4089351912705
97,2014-12-23,144.3112838570091,-3771.9441605806305,6830.435274261752,144.3112838570091,144.3112838570091,1101.5855362305895,1101.5855362305895,1101.5855362305895,3.789272895042699,3.789272895042699,3.789272895042699,1097.7962633355469,1097.7962633355469,1097.7962633355469,0.0,0.0,0.0,1245.8968200875986
98,2014-12-24,144.8985838185239,-4015.3399884745995,6274.517886383783,144.8985838185239,144.8985838185239,1217.8015157113716,1217.8015157113716,1217.8015157113716,23.856484388931396,23.856484388931396,23.856484388931396,1193.9450313224404,1193.9450313224404,1193.9450313224404,0.0,0.0,0.0,1362.7000995298954
99,2014-12-25,145.48588378003865,-3539.2497369556836,6884.284738253176,145.48588378003865,145.48588378003865,1302.7191211371035,1302.7191211371035,1302.7191211371035,11.591737013885771,11.591737013885771,11.591737013885771,1291.1273841232178,1291.1273841232178,1291.1273841232178,0.0,0.0,0.0,1448.205004917142
100,2014-12-26,146.07318374155344,-3797.1054690048613,6524.176674516122,146.07318374155344,146.07318374155344,1384.3653981687874,1384.3653981687874,1384.3653981687874,-3.880959705487925,-3.880959705487925,-3.880959705487925,1388.2463578742754,1388.2463578742754,1388.2463578742754,0.0,0.0,0.0,1530.4385819103409
101,2014-12-27,146.6604837030682,-3419.6783036909346,6743.160954988558,146.6604837030682,146.6604837030682,1471.5985693725554,1471.5985693725554,1471.5985693725554,-12.555161555583027,-12.555161555583027,-12.555161555583027,1484.1537309281387,1484.1537309281387,1484.1537309281387,0.0,0.0,0.0,1618.2590530756236
